iteration,action_noise_std,value_function_loss,surrogate_loss,entropy_loss,mean_reward,mean_episode_length,rew_air_time,rew_base_angular_vel,rew_base_linear_vel,rew_foot_clearance,rew_gait,rew_action_smoothness,rew_air_time_variance,rew_base_motion,rew_base_orientation,rew_foot_slip,rew_joint_acc,rew_joint_pos,rew_joint_torques,rew_joint_vel,terrain_level,error_vel_xy,error_vel_yaw,term_timeout,term_body_contact,term_out_of_bounds,total_timesteps
579,0.4,0.4812,-0.0061,7.195,445.36,1755.62,0.9277,4.3039,18.0979,0.1969,6.7519,-2.568,-0.005,-0.6716,-0.403,-0.3874,-0.1913,-0.3776,-0.0146,-0.112,3.6297,1.162,0.3712,0.8494,0.1501,0.0005,68208000.0
580,0.4,0.462,-0.0031,7.1807,474.66,1831.87,0.9034,4.2427,17.3187,0.2012,6.7015,-2.4928,-0.0048,-0.6281,-0.3532,-0.3835,-0.1768,-0.3607,-0.014,-0.1082,3.6388,1.1288,0.343,0.8506,0.1488,0.0006,68325600.0
581,0.4,0.5217,-0.0068,7.1594,467.26,1800.98,0.9004,4.2572,17.8718,0.1966,6.8147,-2.5196,-0.0046,-0.6251,-0.357,-0.3556,-0.1289,-0.3601,-0.0136,-0.1051,3.6483,1.1067,0.3555,0.8507,0.1487,0.0006,68443200.0
582,0.4,0.5037,-0.0046,7.1613,467.21,1801.43,0.9029,4.2698,17.9546,0.2025,6.7286,-2.5084,-0.0047,-0.6285,-0.3704,-0.3795,-0.143,-0.3689,-0.0138,-0.1049,3.6583,1.0571,0.3438,0.851,0.1484,0.0006,68560800.0
583,0.4,0.5022,-0.0056,7.1484,463.66,1806.51,0.8665,4.1362,17.5318,0.1875,6.5666,-2.4579,-0.0045,-0.615,-0.368,-0.3742,-0.161,-0.3668,-0.0138,-0.1046,3.6689,1.0582,0.3532,0.8521,0.1473,0.0006,68678400.0
584,0.4,0.5309,-0.0039,7.1367,440.17,1714.01,0.8338,3.9561,16.6365,0.1819,6.2601,-2.3394,-0.0043,-0.6039,-0.3558,-0.3366,-0.14,-0.3483,-0.0128,-0.0998,3.6805,1.0117,0.3266,0.8523,0.1471,0.0006,68796000.0
585,0.4,0.4623,-0.0047,7.1221,443.74,1741.47,0.9252,4.3642,18.1723,0.2079,6.8568,-2.5374,-0.005,-0.6517,-0.3937,-0.3987,-0.1987,-0.3715,-0.0149,-0.1097,3.6897,1.1199,0.3615,0.852,0.1474,0.0006,68913600.0
586,0.4,0.5031,-0.0073,7.1154,477.79,1846.56,0.9514,4.3786,19.2637,0.2063,6.8243,-2.5574,-0.0052,-0.6653,-0.4109,-0.3795,-0.1678,-0.3765,-0.0143,-0.1096,3.6964,1.0176,0.3621,0.8526,0.1468,0.0006,69031200.0
587,0.4,0.4529,-0.0046,7.1131,483.57,1819.84,0.874,4.1184,18.2454,0.188,6.5449,-2.4278,-0.0046,-0.6225,-0.3779,-0.3393,-0.124,-0.3501,-0.0132,-0.1018,3.7057,0.9866,0.3393,0.8537,0.1457,0.0006,69148800.0
588,0.4,0.4055,-0.0054,7.0883,465.27,1755.01,0.8504,3.8941,16.5353,0.1816,6.0875,-2.2804,-0.0047,-0.6053,-0.3389,-0.3611,-0.1369,-0.3422,-0.0127,-0.098,3.715,1.0024,0.3372,0.8538,0.1456,0.0006,69266400.0
589,0.4,0.4796,-0.0058,7.0659,480.04,1839.98,0.8943,4.1935,17.982,0.1944,6.6291,-2.4469,-0.0047,-0.6275,-0.3592,-0.3599,-0.1474,-0.3565,-0.0137,-0.1054,3.7242,1.0378,0.3426,0.8542,0.1452,0.0006,69384000.0
590,0.4,0.4963,-0.0037,7.068,491.44,1867.68,0.9176,4.2273,18.5034,0.1974,6.6334,-2.4642,-0.0049,-0.6459,-0.36,-0.3683,-0.1636,-0.3594,-0.0139,-0.1063,3.7357,0.9812,0.3457,0.8547,0.1446,0.0006,69501600.0
591,0.4,0.4984,-0.0054,7.0479,498.73,1889.05,0.9203,4.3862,19.4124,0.201,6.9967,-2.5804,-0.0046,-0.6308,-0.3636,-0.3753,-0.1565,-0.3729,-0.0143,-0.1112,3.7484,0.9889,0.3507,0.8551,0.1443,0.0006,69619200.0
592,0.4,0.499,-0.0033,7.0316,483.98,1841.78,0.8503,4.1132,17.4109,0.1896,6.6011,-2.4131,-0.0043,-0.5854,-0.3508,-0.3619,-0.1434,-0.3525,-0.0133,-0.1025,3.7578,1.0109,0.3316,0.8559,0.1435,0.0006,69736800.0
593,0.4,0.5906,-0.0058,7.0202,449.57,1761.03,0.8579,3.9549,15.7641,0.184,6.179,-2.3296,-0.0046,-0.6175,-0.3609,-0.3513,-0.1434,-0.3533,-0.013,-0.1019,3.7677,1.1209,0.3449,0.8555,0.1439,0.0006,69854400.0
594,0.4,0.5296,-0.0042,7.0247,439.89,1718.91,0.8249,3.9632,17.1373,0.1746,6.3505,-2.348,-0.0043,-0.5797,-0.337,-0.3621,-0.1369,-0.346,-0.0129,-0.1017,3.7778,0.944,0.3264,0.8559,0.1434,0.0006,69972000.0
595,0.4,0.5033,-0.0077,7.0154,444.24,1700.71,0.8199,3.8599,16.522,0.1774,6.111,-2.2576,-0.0043,-0.5823,-0.3371,-0.3493,-0.1563,-0.3404,-0.0128,-0.0982,3.7896,0.958,0.3287,0.8555,0.1439,0.0006,70089600.0
596,0.4,0.4599,-0.005,6.9805,457.05,1781.28,0.884,4.2871,17.2261,0.1976,6.8479,-2.5123,-0.0046,-0.6205,-0.3554,-0.3746,-0.1251,-0.3774,-0.0136,-0.107,3.7993,1.1665,0.3552,0.856,0.1434,0.0006,70207200.0
597,0.4,0.4583,-0.0053,6.9585,454.0,1788.38,0.8305,3.9452,16.5196,0.1832,6.2477,-2.2874,-0.0044,-0.5782,-0.3343,-0.3514,-0.1652,-0.3369,-0.0133,-0.0993,3.8089,0.9813,0.3192,0.8566,0.1428,0.0006,70324800.0
598,0.4,0.654,-0.0051,6.9391,477.9,1839.84,0.9316,4.3486,18.259,0.2008,6.8896,-2.5317,-0.0049,-0.6543,-0.378,-0.3823,-0.168,-0.3738,-0.0143,-0.1094,3.8201,1.1122,0.3626,0.8578,0.1416,0.0006,70442400.0
599,0.4,0.5519,-0.0065,6.9356,464.82,1776.1,0.8157,3.8928,16.94,0.1802,6.213,-2.281,-0.0042,-0.5673,-0.3326,-0.3506,-0.151,-0.3378,-0.0128,-0.0988,3.8305,0.9092,0.3269,0.8588,0.1406,0.0006,70560000.0
600,0.39,0.5355,-0.0064,6.9223,465.19,1760.47,0.8839,4.1455,17.8151,0.191,6.5584,-2.4004,-0.0046,-0.6134,-0.354,-0.3541,-0.1349,-0.3528,-0.0133,-0.1033,3.8394,1.0297,0.3284,0.8587,0.1407,0.0006,70677600.0
601,0.39,0.5563,-0.004,6.9068,490.79,1844.67,0.8936,4.2104,18.5751,0.1886,6.7058,-2.4783,-0.0047,-0.6267,-0.3671,-0.4093,-0.1689,-0.3713,-0.014,-0.1082,3.8504,0.9927,0.3638,0.8584,0.141,0.0006,70795200.0
602,0.39,0.5824,-0.0054,6.8898,485.36,1825.97,0.8761,4.2264,18.0717,0.1976,6.7368,-2.4629,-0.0044,-0.6089,-0.3397,-0.3654,-0.1619,-0.3633,-0.0138,-0.1071,3.8608,1.0639,0.3335,0.859,0.1403,0.0006,70912800.0
603,0.39,0.5239,-0.0052,6.8712,455.74,1759.21,0.8655,4.0776,16.9808,0.187,6.472,-2.3738,-0.0044,-0.5986,-0.3401,-0.3701,-0.1512,-0.3509,-0.0133,-0.1034,3.8728,1.1102,0.3275,0.8578,0.1415,0.0006,71030400.0
604,0.39,0.4745,-0.0032,6.8409,469.65,1809.75,0.8593,4.1815,17.6995,0.1903,6.6754,-2.4396,-0.0044,-0.61,-0.3515,-0.369,-0.1617,-0.3739,-0.0138,-0.1061,3.8844,1.0454,0.3417,0.8588,0.1405,0.0007,71148000.0
605,0.39,0.555,-0.0035,6.8343,474.53,1786.77,0.831,4.0464,17.7044,0.1866,6.511,-2.3631,-0.004,-0.5728,-0.3154,-0.3387,-0.136,-0.3487,-0.0131,-0.1009,3.8931,0.9346,0.3154,0.8587,0.1405,0.0008,71265600.0
606,0.39,0.5005,-0.0071,6.8235,508.1,1893.15,0.8987,4.3003,18.7598,0.1979,6.8259,-2.5013,-0.0046,-0.6209,-0.3426,-0.37,-0.1482,-0.3788,-0.0138,-0.1097,3.9048,1.0643,0.3443,0.8594,0.1398,0.0008,71383200.0
607,0.39,0.4517,-0.0052,6.8096,482.88,1854.36,0.885,4.1684,16.9863,0.1885,6.6199,-2.4202,-0.0045,-0.6194,-0.3516,-0.3577,-0.1471,-0.3561,-0.0135,-0.1048,3.9153,1.1497,0.3387,0.86,0.1392,0.0008,71500800.0
608,0.39,0.5334,-0.0061,6.8,480.42,1856.21,0.9024,4.3818,18.0807,0.1969,7.0541,-2.5601,-0.0046,-0.6208,-0.3474,-0.3858,-0.1575,-0.3778,-0.0142,-0.1115,3.9252,1.2264,0.3495,0.8606,0.1386,0.0008,71618400.0
609,0.39,0.5777,-0.0052,6.7932,478.77,1831.79,0.8732,4.0834,16.9877,0.1927,6.4149,-2.3479,-0.0047,-0.6192,-0.341,-0.3549,-0.1493,-0.3574,-0.0134,-0.1017,3.9386,1.0599,0.3364,0.8604,0.1388,0.0008,71736000.0
610,0.39,0.5553,-0.0057,6.7802,456.59,1803.8,0.8472,4.0547,16.2719,0.1871,6.4435,-2.3608,-0.0044,-0.601,-0.3446,-0.3601,-0.1566,-0.361,-0.0135,-0.1022,3.9525,1.1104,0.3369,0.8608,0.1384,0.0008,71853600.0
611,0.39,0.6172,-0.0038,6.7747,457.76,1775.6,0.91,4.3077,18.1454,0.1951,6.8168,-2.5002,-0.0047,-0.6431,-0.358,-0.3675,-0.1489,-0.3821,-0.0141,-0.1089,3.9644,1.112,0.3538,0.8605,0.1387,0.0008,71971200.0
612,0.39,0.5697,-0.0057,6.777,465.56,1797.61,0.8801,4.1621,17.4114,0.1822,6.6183,-2.4135,-0.0045,-0.6234,-0.3454,-0.3841,-0.1615,-0.3623,-0.0137,-0.1052,3.9778,1.092,0.3464,0.8597,0.1395,0.0008,72088800.0
613,0.39,0.615,-0.0054,6.7539,460.04,1772.53,0.8807,4.1786,17.5041,0.1928,6.6093,-2.4115,-0.0044,-0.6127,-0.3261,-0.342,-0.1207,-0.3653,-0.0132,-0.1036,3.9891,1.0694,0.3242,0.8592,0.14,0.0008,72206400.0
614,0.39,0.5223,-0.0051,6.7415,458.52,1792.89,0.9157,4.2864,17.5268,0.1965,6.7869,-2.4764,-0.0047,-0.6366,-0.3542,-0.3857,-0.1732,-0.3689,-0.0142,-0.1095,3.9996,1.181,0.3569,0.8595,0.1397,0.0008,72324000.0
615,0.39,0.5538,-0.008,6.723,454.36,1751.67,0.8562,4.0849,17.499,0.1898,6.4846,-2.3565,-0.0044,-0.6015,-0.317,-0.3549,-0.1521,-0.3606,-0.0133,-0.1034,4.0101,1.0396,0.3281,0.8592,0.1398,0.001,72441600.0
616,0.39,0.5617,-0.0058,6.7132,450.83,1741.12,0.8398,4.0523,16.702,0.1816,6.48,-2.3544,-0.0042,-0.5906,-0.3258,-0.3582,-0.148,-0.3611,-0.0132,-0.104,4.0219,1.0847,0.3269,0.8593,0.1397,0.001,72559200.0
617,0.39,0.5247,-0.0052,6.7087,448.92,1758.75,0.8509,4.0013,16.4063,0.1807,6.3573,-2.3043,-0.0043,-0.601,-0.3298,-0.3561,-0.1521,-0.3471,-0.0131,-0.1023,4.035,1.123,0.3298,0.8582,0.1408,0.001,72676800.0
618,0.39,0.505,-0.0073,6.7,465.18,1793.34,0.8736,4.1347,17.8248,0.1906,6.6124,-2.3777,-0.0044,-0.6099,-0.3388,-0.3487,-0.1357,-0.3552,-0.0134,-0.1029,4.0484,1.0115,0.3429,0.8575,0.1415,0.001,72794400.0
619,0.39,0.6436,-0.006,6.7018,459.53,1797.89,0.8568,4.0009,16.7218,0.1842,6.3547,-2.296,-0.0044,-0.6045,-0.3324,-0.3478,-0.1625,-0.3456,-0.0133,-0.1012,4.0627,1.0257,0.3355,0.8562,0.1428,0.001,72912000.0
620,0.39,0.4823,-0.005,6.7052,500.47,1911.24,0.9034,4.332,18.5928,0.2029,6.8998,-2.4848,-0.0046,-0.6153,-0.3371,-0.3912,-0.1612,-0.3762,-0.0142,-0.1087,4.0777,1.0511,0.3424,0.8559,0.143,0.001,73029600.0
621,0.39,0.7185,-0.0053,6.7101,466.12,1808.62,0.8597,4.0691,16.9261,0.1856,6.4322,-2.3324,-0.0044,-0.6003,-0.3284,-0.3535,-0.1547,-0.3554,-0.0133,-0.1028,4.0943,1.1011,0.3225,0.8552,0.1437,0.001,73147200.0
622,0.39,0.6023,-0.0048,6.7046,459.34,1768.95,0.8803,4.0977,16.9887,0.1889,6.5014,-2.3508,-0.0046,-0.6218,-0.3462,-0.368,-0.1635,-0.3589,-0.0136,-0.1037,4.1111,1.0647,0.3445,0.8531,0.1459,0.001,73264800.0
623,0.39,0.6274,-0.0069,6.699,495.89,1898.76,0.9197,4.3518,18.3896,0.1992,6.9174,-2.4925,-0.0046,-0.6405,-0.3479,-0.3689,-0.1521,-0.3809,-0.0141,-0.1098,4.1302,1.1292,0.3497,0.8532,0.1458,0.001,73382400.0
624,0.39,0.5521,-0.005,6.6955,506.68,1886.18,0.9197,4.3587,19.5023,0.2055,6.9077,-2.4848,-0.0047,-0.6325,-0.3378,-0.3703,-0.1648,-0.3794,-0.0143,-0.1093,4.1496,1.0203,0.3444,0.853,0.146,0.001,73500000.0
625,0.39,0.6626,-0.0045,6.6844,480.41,1796.52,0.8602,4.1798,17.8802,0.1958,6.6808,-2.3927,-0.0043,-0.5919,-0.3043,-0.3568,-0.1635,-0.3667,-0.0138,-0.1049,4.1669,1.0646,0.3258,0.8531,0.1457,0.0012,73617600.0
626,0.39,0.6485,-0.0056,6.685,466.99,1799.4,0.862,4.0738,17.4012,0.1847,6.4915,-2.3345,-0.0044,-0.599,-0.3229,-0.3719,-0.1528,-0.356,-0.0133,-0.1037,4.1824,1.0373,0.3385,0.852,0.1468,0.0012,73735200.0
627,0.39,0.693,-0.0063,6.6796,492.38,1851.84,0.884,4.1737,18.6261,0.1959,6.6238,-2.3785,-0.0045,-0.6083,-0.32,-0.3687,-0.1676,-0.3636,-0.0137,-0.1058,4.2002,0.9383,0.3356,0.8514,0.1472,0.0014,73852800.0
628,0.39,0.7515,-0.005,6.685,489.46,1880.35,0.9239,4.4043,18.5694,0.2021,7.0165,-2.5159,-0.0047,-0.6377,-0.3458,-0.3782,-0.1675,-0.3843,-0.0144,-0.1102,4.2165,1.1237,0.3523,0.8512,0.1474,0.0014,73970400.0
629,0.39,0.6197,-0.0055,6.6679,457.68,1727.34,0.8028,3.8189,16.3053,0.1781,6.069,-2.188,-0.004,-0.5602,-0.3065,-0.336,-0.1297,-0.3363,-0.0123,-0.0959,4.231,0.9781,0.307,0.8503,0.1483,0.0014,74088000.0
630,0.39,0.5566,-0.0064,6.6536,479.46,1829.35,0.8713,4.1151,17.3816,0.1904,6.5362,-2.3494,-0.0043,-0.6053,-0.3326,-0.3444,-0.1363,-0.3622,-0.0132,-0.1037,4.2464,1.0586,0.3325,0.8497,0.1489,0.0014,74205600.0
631,0.39,0.7132,-0.0074,6.6516,495.87,1866.72,0.8643,4.1581,18.1647,0.186,6.6579,-2.3887,-0.0043,-0.5985,-0.322,-0.3756,-0.1454,-0.3701,-0.0134,-0.1047,4.2611,0.9548,0.3387,0.8501,0.1485,0.0014,74323200.0
632,0.39,0.6402,-0.0049,6.6466,467.91,1791.64,0.8155,3.8651,16.5211,0.1736,6.1128,-2.2115,-0.0042,-0.5902,-0.3193,-0.3526,-0.1622,-0.3554,-0.013,-0.0984,4.2749,0.956,0.331,0.8497,0.1489,0.0014,74440800.0
633,0.39,0.8217,-0.0066,6.644,466.55,1806.3,0.8544,4.085,17.1351,0.1865,6.5268,-2.3455,-0.0043,-0.5963,-0.3269,-0.3674,-0.1417,-0.3689,-0.0132,-0.1039,4.2881,1.0402,0.3409,0.8497,0.1488,0.0014,74558400.0
634,0.39,0.6485,-0.0058,6.6422,472.69,1809.53,0.8765,4.2453,18.1098,0.197,6.777,-2.4234,-0.0043,-0.6075,-0.3123,-0.3701,-0.1474,-0.3813,-0.0137,-0.1077,4.3029,1.0675,0.3308,0.8485,0.15,0.0015,74676000.0
635,0.39,0.5011,-0.0054,6.6232,449.0,1715.46,0.8256,3.8752,17.0018,0.1785,6.152,-2.202,-0.0042,-0.573,-0.3143,-0.3408,-0.1178,-0.3453,-0.0123,-0.0968,4.3182,0.9447,0.319,0.8475,0.1509,0.0016,74793600.0
636,0.39,0.5525,-0.0049,6.5909,470.25,1796.82,0.9144,4.2801,17.8262,0.198,6.788,-2.419,-0.0047,-0.6354,-0.3439,-0.3847,-0.1722,-0.3729,-0.0142,-0.1072,4.3305,1.1658,0.3491,0.8473,0.151,0.0016,74911200.0
637,0.39,0.7578,-0.0052,6.5968,450.22,1715.13,0.8124,3.8689,16.1924,0.1768,6.1713,-2.2093,-0.0041,-0.5716,-0.3083,-0.3631,-0.1887,-0.3436,-0.0131,-0.1,4.3425,1.0413,0.318,0.8467,0.1516,0.0016,75028800.0
638,0.39,0.6419,-0.0056,6.5835,476.24,1790.62,0.871,4.1431,18.2021,0.1975,6.6143,-2.3506,-0.0044,-0.5907,-0.3129,-0.3455,-0.1484,-0.3658,-0.0135,-0.1033,4.3547,0.9528,0.3374,0.8449,0.1535,0.0016,75146400.0
639,0.39,0.7571,-0.0036,6.5894,450.87,1712.84,0.8141,3.8096,16.4439,0.1767,6.0167,-2.1509,-0.0041,-0.58,-0.2954,-0.3553,-0.1392,-0.3342,-0.0124,-0.0963,4.3653,0.9338,0.3022,0.8431,0.1552,0.0016,75264000.0
640,0.39,0.7228,-0.0069,6.5774,448.21,1687.44,0.8254,3.849,16.9026,0.1746,6.0793,-2.1739,-0.0043,-0.5823,-0.3089,-0.3648,-0.156,-0.3485,-0.0128,-0.0985,4.3751,0.9281,0.3228,0.8417,0.1567,0.0016,75381600.0
641,0.38,0.5771,-0.0056,6.5576,457.57,1671.2,0.7726,3.7936,17.1885,0.173,6.0969,-2.168,-0.0038,-0.5425,-0.2812,-0.344,-0.1622,-0.342,-0.0126,-0.0968,4.3861,0.8307,0.3001,0.8399,0.1585,0.0016,75499200.0
642,0.38,0.631,-0.0055,6.5417,459.33,1735.62,0.8908,4.1371,17.462,0.1932,6.5404,-2.3532,-0.0045,-0.6261,-0.33,-0.3562,-0.1244,-0.3758,-0.0131,-0.1044,4.3962,1.0778,0.3493,0.8386,0.16,0.0014,75616800.0
643,0.38,0.5903,-0.006,6.5356,465.06,1803.85,0.8014,3.9734,16.5945,0.188,6.3808,-2.2459,-0.0039,-0.5489,-0.2814,-0.3503,-0.1361,-0.3603,-0.0127,-0.0989,4.407,1.096,0.3051,0.8376,0.161,0.0014,75734400.0
644,0.38,0.7294,-0.0051,6.5214,471.87,1767.65,0.8073,3.9383,16.8579,0.1783,6.3558,-2.2434,-0.0039,-0.5582,-0.2954,-0.3552,-0.1386,-0.3518,-0.0128,-0.0997,4.4184,0.9878,0.3149,0.8375,0.161,0.0014,75852000.0
645,0.38,0.8312,-0.0063,6.5221,460.99,1739.91,0.821,3.9723,16.8182,0.1827,6.3694,-2.2615,-0.004,-0.5733,-0.3001,-0.356,-0.1522,-0.3586,-0.013,-0.1013,4.4306,1.0379,0.3241,0.8369,0.1617,0.0014,75969600.0
646,0.38,0.6103,-0.006,6.5159,430.98,1630.37,0.7743,3.6198,15.4118,0.1659,5.7248,-2.0367,-0.004,-0.5446,-0.2901,-0.3265,-0.1227,-0.3243,-0.0119,-0.0907,4.4423,0.9222,0.3032,0.8353,0.1632,0.0014,76087200.0
647,0.38,0.6989,-0.004,6.5039,447.34,1687.1,0.8531,4.0134,17.5107,0.1879,6.3655,-2.2531,-0.0043,-0.5992,-0.3155,-0.3747,-0.203,-0.355,-0.0137,-0.1031,4.4541,0.9872,0.3212,0.8335,0.165,0.0015,76204800.0
648,0.38,0.5406,-0.0057,6.5062,463.68,1755.49,0.8743,4.148,17.508,0.1908,6.5851,-2.3361,-0.0044,-0.6139,-0.3098,-0.3646,-0.1532,-0.3732,-0.0135,-0.1054,4.4666,1.0864,0.3322,0.8327,0.1657,0.0016,76322400.0
649,0.38,0.6382,-0.0058,6.4856,476.05,1817.7,0.878,4.4285,18.4979,0.2088,7.1495,-2.5068,-0.0042,-0.5873,-0.3029,-0.4225,-0.1652,-0.4059,-0.0143,-0.1115,4.479,1.0882,0.3365,0.8323,0.1661,0.0016,76440000.0
650,0.38,0.6164,-0.0056,6.4943,466.95,1811.93,0.8558,4.1112,16.7175,0.1967,6.6184,-2.2939,-0.0043,-0.585,-0.2907,-0.3625,-0.1568,-0.3582,-0.0135,-0.1005,4.4907,1.184,0.3277,0.8318,0.1668,0.0014,76557600.0
651,0.38,0.6147,-0.0058,6.4752,472.82,1828.02,0.8816,4.2471,17.5916,0.1977,6.7612,-2.3975,-0.0045,-0.6085,-0.3149,-0.3827,-0.1656,-0.3843,-0.0139,-0.1065,4.5015,1.1286,0.3418,0.8306,0.168,0.0014,76675200.0
652,0.38,0.6526,-0.0054,6.4814,448.29,1761.89,0.8227,4.0791,16.1767,0.1846,6.655,-2.3236,-0.0039,-0.5618,-0.2995,-0.3786,-0.1417,-0.3643,-0.0131,-0.1022,4.5141,1.2072,0.3271,0.8306,0.168,0.0014,76792800.0
653,0.38,0.5911,-0.0078,6.4657,451.55,1776.03,0.8322,4.058,16.4825,0.1904,6.4889,-2.2915,-0.0039,-0.5656,-0.2788,-0.3617,-0.1216,-0.3668,-0.0128,-0.1015,4.5273,1.0941,0.3084,0.8307,0.1679,0.0014,76910400.0
654,0.38,0.5538,-0.0066,6.4511,481.31,1794.15,0.8565,4.2564,18.7705,0.206,6.8875,-2.3885,-0.0041,-0.5715,-0.2861,-0.3946,-0.1566,-0.3833,-0.0139,-0.1062,4.5394,0.9657,0.3258,0.8305,0.1681,0.0014,77028000.0
655,0.38,0.6249,-0.0061,6.4558,473.5,1796.83,0.8365,4.0871,16.6657,0.1843,6.5724,-2.3005,-0.004,-0.574,-0.2993,-0.3907,-0.1467,-0.3671,-0.0133,-0.1027,4.5505,1.0979,0.318,0.83,0.1686,0.0014,77145600.0
656,0.38,0.5143,-0.0076,6.4367,478.66,1795.55,0.8753,4.2498,18.451,0.2048,6.8234,-2.3765,-0.0043,-0.5901,-0.3038,-0.3716,-0.1339,-0.3801,-0.0134,-0.1047,4.5612,1.0186,0.3321,0.8297,0.1689,0.0014,77263200.0
657,0.38,0.6267,-0.0043,6.4345,455.71,1770.12,0.8112,3.85,15.329,0.1788,6.1511,-2.1599,-0.004,-0.5615,-0.2949,-0.355,-0.141,-0.3437,-0.0126,-0.0975,4.5751,1.0772,0.3135,0.8301,0.1685,0.0014,77380800.0
658,0.38,0.4876,-0.0054,6.3967,463.16,1783.57,0.8666,4.1696,17.593,0.2038,6.673,-2.3234,-0.0043,-0.5837,-0.2961,-0.354,-0.1349,-0.3717,-0.0133,-0.1019,4.587,1.0532,0.3264,0.8313,0.1672,0.0015,77498400.0
659,0.38,0.6193,-0.0063,6.3827,452.12,1727.73,0.7805,3.8545,15.8665,0.1802,6.202,-2.1463,-0.0038,-0.5366,-0.2686,-0.3488,-0.1443,-0.3512,-0.0126,-0.0959,4.5988,0.9952,0.3,0.8304,0.168,0.0016,77616000.0
660,0.38,0.5105,-0.0034,6.3784,488.57,1868.5,0.8565,4.2733,18.095,0.2004,6.9646,-2.4085,-0.0041,-0.5832,-0.2974,-0.395,-0.1562,-0.3889,-0.0139,-0.1064,4.6114,1.1102,0.3419,0.8307,0.1677,0.0016,77733600.0
661,0.38,0.597,-0.007,6.3737,471.29,1793.26,0.8245,4.0873,16.5226,0.186,6.6285,-2.3135,-0.004,-0.5623,-0.3031,-0.3815,-0.1497,-0.3759,-0.0134,-0.1026,4.6226,1.133,0.3314,0.8305,0.1678,0.0016,77851200.0
662,0.38,0.5939,-0.0047,6.3756,460.48,1757.87,0.8635,4.1516,17.7772,0.1933,6.6346,-2.3202,-0.0042,-0.5967,-0.3059,-0.3763,-0.1665,-0.3766,-0.0136,-0.1044,4.6329,1.0302,0.3306,0.8298,0.1685,0.0016,77968800.0
663,0.38,0.6318,-0.004,6.3777,462.32,1750.17,0.8243,4.1116,17.387,0.1869,6.6507,-2.3286,-0.004,-0.5695,-0.3105,-0.4177,-0.1664,-0.3959,-0.0136,-0.1043,4.6432,1.0383,0.3332,0.8283,0.1702,0.0014,78086400.0
664,0.38,0.6915,-0.005,6.378,457.96,1737.51,0.8662,4.1193,18.0542,0.194,6.605,-2.2882,-0.0043,-0.5936,-0.3069,-0.3558,-0.1002,-0.3691,-0.0128,-0.0997,4.6544,0.9941,0.3307,0.8271,0.1715,0.0014,78204000.0
665,0.38,0.561,-0.0061,6.3781,457.62,1728.17,0.8066,3.9856,16.4418,0.1893,6.4062,-2.2251,-0.0039,-0.5492,-0.2714,-0.3644,-0.1652,-0.3644,-0.0131,-0.0998,4.6648,1.0409,0.3079,0.8266,0.1719,0.0014,78321600.0
666,0.38,0.6327,-0.0058,6.3803,460.07,1738.38,0.794,3.9328,16.7237,0.1806,6.3419,-2.2143,-0.0038,-0.5495,-0.2928,-0.374,-0.1415,-0.3628,-0.0128,-0.099,4.6743,1.0035,0.3073,0.8251,0.1735,0.0014,78439200.0
667,0.38,0.579,-0.0018,6.3714,488.46,1849.28,0.8373,4.0478,16.6596,0.1944,6.5043,-2.2449,-0.0041,-0.5561,-0.2768,-0.3731,-0.1299,-0.3612,-0.0129,-0.0987,4.6876,1.1063,0.3176,0.8253,0.1732,0.0014,78556800.0
668,0.38,0.4795,-0.005,6.3453,464.86,1773.04,0.8275,4.1245,18.6295,0.196,6.697,-2.3029,-0.004,-0.5561,-0.2894,-0.3903,-0.1429,-0.3742,-0.0132,-0.1018,4.6983,0.8678,0.3233,0.825,0.1736,0.0014,78674400.0
669,0.38,0.6057,-0.0047,6.3394,462.71,1757.52,0.8429,3.9638,17.2916,0.1815,6.3659,-2.2087,-0.0042,-0.5828,-0.3184,-0.3613,-0.1332,-0.3531,-0.0128,-0.0991,4.7047,1.0077,0.3472,0.8248,0.1738,0.0014,78792000.0
670,0.38,0.4726,-0.0009,6.3267,481.02,1804.44,0.8421,4.2167,18.0343,0.1992,6.828,-2.3656,-0.0039,-0.5712,-0.2916,-0.3658,-0.1463,-0.3898,-0.0135,-0.1068,4.7129,1.0383,0.322,0.8242,0.1744,0.0014,78909600.0
671,0.38,0.5652,-0.0069,6.3158,470.96,1786.28,0.8197,4.0397,16.8975,0.1812,6.5555,-2.2596,-0.004,-0.555,-0.2998,-0.3654,-0.1226,-0.3641,-0.0127,-0.0995,4.7232,1.0499,0.3211,0.8235,0.175,0.0014,79027200.0
672,0.38,0.4828,-0.0045,6.3289,476.23,1818.29,0.8515,4.1278,17.076,0.1934,6.624,-2.2966,-0.0042,-0.5797,-0.3027,-0.362,-0.1485,-0.3739,-0.0134,-0.1039,4.7305,1.0542,0.3191,0.8229,0.1756,0.0015,79144800.0
673,0.38,0.5953,-0.0056,6.3267,484.34,1824.01,0.8681,4.2378,18.0174,0.1931,6.8312,-2.3628,-0.0042,-0.6074,-0.3168,-0.4065,-0.1675,-0.3861,-0.014,-0.1065,4.7406,1.0248,0.3442,0.8228,0.1756,0.0016,79262400.0
